Name,Weight1,Weight2,Weight3,Weight4,Dtype
layers.16.attention.wq.weight,0.0108642578125,0.0076904296875,-0.0206298828125,-0.02099609375,torch.float16
layers.16.attention.wk.weight,-0.0162353515625,0.0206298828125,0.006378173828125,-0.0029449462890625,torch.float16
layers.16.attention.wv.weight,-0.00933837890625,-0.0004711151123046875,-0.005035400390625,-0.0196533203125,torch.float16
layers.16.attention.wo.weight,0.043701171875,-0.00018787384033203125,-0.0191650390625,-0.00604248046875,torch.float16
layers.16.feed_forward.w1.weight,-0.018310546875,-0.0167236328125,-0.0240478515625,0.0277099609375,torch.float16
layers.16.feed_forward.w2.weight,-0.017333984375,-0.0026092529296875,0.017822265625,0.0255126953125,torch.float16
layers.16.feed_forward.w3.weight,-0.03466796875,0.0107421875,0.00262451171875,0.029296875,torch.float16
layers.16.ffn_norm.weight,0.30078125,0.287109375,0.291015625,0.30078125,torch.float16
layers.16.attention_norm.weight,0.40625,0.41015625,0.3828125,0.396484375,torch.float16
layers.17.attention.wq.weight,-0.0172119140625,-0.01416015625,0.01397705078125,-0.00104522705078125,torch.float16
layers.17.attention.wk.weight,-0.01336669921875,0.002349853515625,0.008056640625,0.004150390625,torch.float16
layers.17.attention.wv.weight,-0.01202392578125,0.007537841796875,0.00592041015625,0.01904296875,torch.float16
layers.17.attention.wo.weight,-0.0026092529296875,-0.006011962890625,0.006378173828125,-0.00927734375,torch.float16
layers.17.feed_forward.w1.weight,-0.035888671875,0.023193359375,0.0179443359375,0.0203857421875,torch.float16
layers.17.feed_forward.w2.weight,0.022705078125,-0.020263671875,0.00640869140625,0.028564453125,torch.float16
layers.17.feed_forward.w3.weight,-0.0084228515625,-0.025146484375,-0.007049560546875,-0.0172119140625,torch.float16
layers.17.ffn_norm.weight,0.318359375,0.30859375,0.30859375,0.322265625,torch.float16
layers.17.attention_norm.weight,0.41796875,0.423828125,0.3984375,0.41015625,torch.float16
layers.18.attention.wq.weight,0.00885009765625,0.005828857421875,0.0019989013671875,0.03173828125,torch.float16
layers.18.attention.wk.weight,-0.01336669921875,0.0257568359375,-0.00823974609375,-0.02001953125,torch.float16
layers.18.attention.wv.weight,-0.024658203125,0.0191650390625,-0.0191650390625,-0.00909423828125,torch.float16
layers.18.attention.wo.weight,-0.017822265625,0.011474609375,-0.01080322265625,-0.01458740234375,torch.float16
layers.18.feed_forward.w1.weight,0.01422119140625,-0.003936767578125,0.01177978515625,-0.0029754638671875,torch.float16
layers.18.feed_forward.w2.weight,0.025390625,0.007171630859375,-0.03076171875,0.03466796875,torch.float16
layers.18.feed_forward.w3.weight,0.011474609375,0.01055908203125,0.0322265625,0.019287109375,torch.float16
layers.18.ffn_norm.weight,0.337890625,0.326171875,0.326171875,0.33984375,torch.float16
layers.18.attention_norm.weight,0.4453125,0.44140625,0.421875,0.423828125,torch.float16
layers.19.attention.wq.weight,0.0014190673828125,0.00738525390625,-0.0079345703125,-0.017822265625,torch.float16
layers.19.attention.wk.weight,0.0191650390625,0.0115966796875,0.00106048583984375,-0.00701904296875,torch.float16
layers.19.attention.wv.weight,0.003936767578125,-0.00439453125,-0.0025634765625,-0.004119873046875,torch.float16
layers.19.attention.wo.weight,0.0213623046875,-0.05615234375,0.0235595703125,-0.01953125,torch.float16
layers.19.feed_forward.w1.weight,-0.01226806640625,0.0032196044921875,0.00958251953125,0.0064697265625,torch.float16
layers.19.feed_forward.w2.weight,-0.0050048828125,-0.0172119140625,0.00543212890625,-0.00069427490234375,torch.float16
layers.19.feed_forward.w3.weight,0.000843048095703125,-0.00653076171875,0.00543212890625,0.0037994384765625,torch.float16
layers.19.ffn_norm.weight,0.3515625,0.337890625,0.33984375,0.353515625,torch.float16
layers.19.attention_norm.weight,0.447265625,0.453125,0.431640625,0.4296875,torch.float16
layers.20.attention.wq.weight,0.00136566162109375,-0.0042724609375,0.01611328125,-0.01171875,torch.float16
layers.20.attention.wk.weight,-0.0030059814453125,0.005828857421875,0.006195068359375,-0.01123046875,torch.float16
layers.20.attention.wv.weight,-0.003631591796875,-0.01055908203125,0.01361083984375,0.002593994140625,torch.float16
layers.20.attention.wo.weight,0.0068359375,0.003631591796875,0.0296630859375,-0.0062255859375,torch.float16
layers.20.feed_forward.w1.weight,0.000518798828125,-0.0030975341796875,-0.021484375,0.0086669921875,torch.float16
layers.20.feed_forward.w2.weight,-0.0027923583984375,0.025146484375,-0.0036773681640625,-0.00823974609375,torch.float16
layers.20.feed_forward.w3.weight,-0.05810546875,-0.00130462646484375,0.000377655029296875,0.00506591796875,torch.float16
layers.20.ffn_norm.weight,0.361328125,0.353515625,0.349609375,0.361328125,torch.float16
layers.20.attention_norm.weight,0.447265625,0.4609375,0.431640625,0.431640625,torch.float16
layers.21.attention.wq.weight,-0.0164794921875,-0.00469970703125,0.01708984375,0.01019287109375,torch.float16
layers.21.attention.wk.weight,0.0067138671875,0.011474609375,0.004547119140625,0.014892578125,torch.float16
layers.21.attention.wv.weight,0.00101470947265625,0.00836181640625,-0.003631591796875,-0.00958251953125,torch.float16
layers.21.attention.wo.weight,-0.0133056640625,-0.00057220458984375,0.0115966796875,-0.004119873046875,torch.float16
layers.21.feed_forward.w1.weight,-0.0022735595703125,-0.0208740234375,0.0120849609375,-0.0225830078125,torch.float16
layers.21.feed_forward.w2.weight,0.0111083984375,0.0159912109375,-0.003662109375,0.0030670166015625,torch.float16
layers.21.feed_forward.w3.weight,0.0240478515625,-0.0296630859375,-0.016845703125,-0.00101470947265625,torch.float16
layers.21.ffn_norm.weight,0.37109375,0.365234375,0.361328125,0.380859375,torch.float16
layers.21.attention_norm.weight,0.47265625,0.48046875,0.462890625,0.458984375,torch.float16
layers.22.attention.wq.weight,-0.0213623046875,-0.01434326171875,-0.01019287109375,-0.020263671875,torch.float16
layers.22.attention.wk.weight,-0.0189208984375,-0.0009918212890625,-0.0074462890625,-0.0025177001953125,torch.float16
layers.22.attention.wv.weight,-0.01953125,0.00506591796875,-0.0026092529296875,0.0107421875,torch.float16
layers.22.attention.wo.weight,0.0233154296875,0.0162353515625,-0.0201416015625,-0.0091552734375,torch.float16
layers.22.feed_forward.w1.weight,-0.0185546875,-0.01531982421875,0.0257568359375,-0.021484375,torch.float16
layers.22.feed_forward.w2.weight,0.0145263671875,-0.01165771484375,0.0125732421875,0.0113525390625,torch.float16
layers.22.feed_forward.w3.weight,0.0302734375,0.0203857421875,0.0035552978515625,-0.01214599609375,torch.float16
layers.22.ffn_norm.weight,0.380859375,0.37890625,0.380859375,0.388671875,torch.float16
layers.22.attention_norm.weight,0.48046875,0.48046875,0.470703125,0.470703125,torch.float16
layers.23.attention.wq.weight,0.00250244140625,-0.014892578125,0.00067138671875,0.0225830078125,torch.float16
layers.23.attention.wk.weight,-0.001434326171875,0.004791259765625,0.00225830078125,0.006011962890625,torch.float16
layers.23.attention.wv.weight,0.00408935546875,0.034912109375,-0.004241943359375,-0.0001087188720703125,torch.float16
layers.23.attention.wo.weight,-0.00616455078125,-0.0050048828125,-0.0194091796875,0.01171875,torch.float16
layers.23.feed_forward.w1.weight,-0.00872802734375,0.0274658203125,-0.0003833770751953125,-0.01153564453125,torch.float16
layers.23.feed_forward.w2.weight,1.9788742065429688e-05,0.00897216796875,-0.0194091796875,0.0244140625,torch.float16
layers.23.feed_forward.w3.weight,0.0294189453125,0.01239013671875,0.031982421875,-0.0245361328125,torch.float16
layers.23.ffn_norm.weight,0.3984375,0.390625,0.390625,0.408203125,torch.float16
layers.23.attention_norm.weight,0.50390625,0.515625,0.50390625,0.5,torch.float16
layers.24.attention.wq.weight,0.0201416015625,-0.01434326171875,0.01171875,0.013427734375,torch.float16
layers.24.attention.wk.weight,0.0225830078125,0.0019989013671875,-0.00909423828125,0.003997802734375,torch.float16
