Name,Weight1,Weight2,Weight3,Weight4,Dtype
text_transformer.layers.4.attention.wk.weight,-0.00897216796875,0.01373291015625,-0.01275634765625,0.007293701171875,torch.bfloat16
text_transformer.layers.4.attention.wv.weight,-0.000377655029296875,-0.0002803802490234375,-0.0079345703125,0.004241943359375,torch.bfloat16
text_transformer.layers.4.attention.wo.weight,0.03515625,0.009765625,-0.0021209716796875,0.0030975341796875,torch.bfloat16
text_transformer.layers.4.feed_forward.w1.weight,-0.004364013671875,0.008056640625,-0.011474609375,0.010498046875,torch.bfloat16
text_transformer.layers.4.feed_forward.w2.weight,0.026123046875,-0.003570556640625,0.0245361328125,-0.02099609375,torch.bfloat16
text_transformer.layers.4.feed_forward.w3.weight,-0.01495361328125,-0.00799560546875,-0.041259765625,-0.00799560546875,torch.bfloat16
text_transformer.layers.4.ffn_norm.weight,0.1875,0.18359375,0.1806640625,0.1865234375,torch.bfloat16
text_transformer.layers.4.attention_norm.weight,0.26171875,0.255859375,0.259765625,0.2734375,torch.bfloat16
text_transformer.layers.5.attention.wq.weight,-0.006683349609375,-0.005279541015625,-0.0166015625,0.0078125,torch.bfloat16
text_transformer.layers.5.attention.wk.weight,-0.0125732421875,0.030029296875,0.004547119140625,0.017333984375,torch.bfloat16
text_transformer.layers.5.attention.wv.weight,-0.035400390625,0.0047607421875,0.0159912109375,-0.00104522705078125,torch.bfloat16
text_transformer.layers.5.attention.wo.weight,-0.012451171875,-0.007110595703125,0.0027313232421875,0.0019989013671875,torch.bfloat16
text_transformer.layers.5.feed_forward.w1.weight,0.000812530517578125,0.001953125,-0.029052734375,0.0172119140625,torch.bfloat16
text_transformer.layers.5.feed_forward.w2.weight,-0.005706787109375,-0.028076171875,-0.003204345703125,0.0103759765625,torch.bfloat16
text_transformer.layers.5.feed_forward.w3.weight,-0.00433349609375,-0.01507568359375,-0.00469970703125,0.0126953125,torch.bfloat16
text_transformer.layers.5.ffn_norm.weight,0.2021484375,0.19140625,0.1875,0.1923828125,torch.bfloat16
text_transformer.layers.5.attention_norm.weight,0.26171875,0.26171875,0.2578125,0.265625,torch.bfloat16
text_transformer.layers.6.attention.wq.weight,-0.004852294921875,-0.003753662109375,0.004638671875,0.04345703125,torch.bfloat16
text_transformer.layers.6.attention.wk.weight,0.0164794921875,-0.0130615234375,0.0201416015625,-0.040283203125,torch.bfloat16
text_transformer.layers.6.attention.wv.weight,0.01068115234375,0.033935546875,0.004150390625,0.00750732421875,torch.bfloat16
text_transformer.layers.6.attention.wo.weight,0.0146484375,-0.01513671875,-0.036865234375,0.005340576171875,torch.bfloat16
text_transformer.layers.6.feed_forward.w1.weight,0.0206298828125,0.0252685546875,-0.01611328125,-0.0002841949462890625,torch.bfloat16
text_transformer.layers.6.feed_forward.w2.weight,-0.009033203125,0.016357421875,-0.002899169921875,0.00537109375,torch.bfloat16
text_transformer.layers.6.feed_forward.w3.weight,-0.008544921875,-0.0089111328125,-0.0150146484375,0.0064697265625,torch.bfloat16
text_transformer.layers.6.ffn_norm.weight,0.21484375,0.2060546875,0.2021484375,0.2041015625,torch.bfloat16
text_transformer.layers.6.attention_norm.weight,0.314453125,0.3515625,0.326171875,0.33203125,torch.bfloat16
text_transformer.layers.7.attention.wq.weight,0.007171630859375,0.0035400390625,0.0007476806640625,-0.01092529296875,torch.bfloat16
text_transformer.layers.7.attention.wk.weight,-0.0040283203125,-0.00799560546875,-0.01519775390625,-0.0089111328125,torch.bfloat16
text_transformer.layers.7.attention.wv.weight,-0.01519775390625,0.0023956298828125,0.01519775390625,0.00543212890625,torch.bfloat16
text_transformer.layers.7.attention.wo.weight,0.01416015625,-0.01611328125,-0.004669189453125,-0.005615234375,torch.bfloat16
text_transformer.layers.7.feed_forward.w1.weight,0.00531005859375,-0.00189208984375,-0.01513671875,0.007415771484375,torch.bfloat16
text_transformer.layers.7.feed_forward.w2.weight,-0.00848388671875,-0.01312255859375,-0.0001373291015625,0.0196533203125,torch.bfloat16
text_transformer.layers.7.feed_forward.w3.weight,0.020751953125,-0.000881195068359375,-0.002410888671875,-0.025634765625,torch.bfloat16
text_transformer.layers.7.ffn_norm.weight,0.23046875,0.2158203125,0.2138671875,0.216796875,torch.bfloat16
text_transformer.layers.7.attention_norm.weight,0.3203125,0.361328125,0.3359375,0.337890625,torch.bfloat16
text_transformer.layers.8.attention.wq.weight,0.009033203125,-0.010986328125,-0.0260009765625,-0.0230712890625,torch.bfloat16
text_transformer.layers.8.attention.wk.weight,-0.0076904296875,0.003814697265625,-0.005340576171875,0.0213623046875,torch.bfloat16
text_transformer.layers.8.attention.wv.weight,-0.024169921875,-0.0142822265625,0.00439453125,-0.005859375,torch.bfloat16
text_transformer.layers.8.attention.wo.weight,0.01177978515625,0.0135498046875,-0.0125732421875,0.01409912109375,torch.bfloat16
text_transformer.layers.8.feed_forward.w1.weight,0.01025390625,0.002166748046875,-0.039794921875,0.033203125,torch.bfloat16
text_transformer.layers.8.feed_forward.w2.weight,-0.01080322265625,-0.0054931640625,0.01953125,0.00089263916015625,torch.bfloat16
text_transformer.layers.8.feed_forward.w3.weight,-0.00921630859375,0.017578125,-0.0155029296875,-0.004425048828125,torch.bfloat16
text_transformer.layers.8.ffn_norm.weight,0.2353515625,0.220703125,0.212890625,0.2216796875,torch.bfloat16
text_transformer.layers.8.attention_norm.weight,0.328125,0.33984375,0.328125,0.32421875,torch.bfloat16
text_transformer.layers.9.attention.wq.weight,-0.01806640625,0.0034027099609375,0.01519775390625,0.0111083984375,torch.bfloat16
text_transformer.layers.9.attention.wk.weight,-0.03466796875,0.010986328125,-0.01470947265625,0.00970458984375,torch.bfloat16
text_transformer.layers.9.attention.wv.weight,-0.004241943359375,0.00946044921875,-0.000392913818359375,0.007537841796875,torch.bfloat16
text_transformer.layers.9.attention.wo.weight,0.00970458984375,0.010986328125,0.004638671875,-0.026123046875,torch.bfloat16
text_transformer.layers.9.feed_forward.w1.weight,-0.007049560546875,0.02734375,-0.005401611328125,0.006927490234375,torch.bfloat16
text_transformer.layers.9.feed_forward.w2.weight,-0.00531005859375,0.023681640625,-0.04345703125,-0.010009765625,torch.bfloat16
text_transformer.layers.9.feed_forward.w3.weight,-0.01263427734375,0.010009765625,0.0123291015625,0.0034332275390625,torch.bfloat16
text_transformer.layers.9.ffn_norm.weight,0.240234375,0.23046875,0.2197265625,0.228515625,torch.bfloat16
text_transformer.layers.9.attention_norm.weight,0.349609375,0.353515625,0.3203125,0.32421875,torch.bfloat16
text_transformer.layers.10.attention.wq.weight,-0.00121307373046875,0.00653076171875,-0.000835418701171875,-0.00069427490234375,torch.bfloat16
text_transformer.layers.10.attention.wk.weight,-0.0203857421875,0.01177978515625,-0.00408935546875,0.00714111328125,torch.bfloat16
text_transformer.layers.10.attention.wv.weight,-0.040283203125,0.0030364990234375,-0.0067138671875,0.0169677734375,torch.bfloat16
text_transformer.layers.10.attention.wo.weight,-0.0018463134765625,0.002166748046875,-0.0296630859375,0.031494140625,torch.bfloat16
text_transformer.layers.10.feed_forward.w1.weight,-0.031982421875,-0.0390625,-0.0277099609375,0.005340576171875,torch.bfloat16
text_transformer.layers.10.feed_forward.w2.weight,-0.010498046875,-0.027587890625,-0.0042724609375,0.0322265625,torch.bfloat16
text_transformer.layers.10.feed_forward.w3.weight,-0.04248046875,-0.006011962890625,-0.038330078125,-0.01190185546875,torch.bfloat16
text_transformer.layers.10.ffn_norm.weight,0.2451171875,0.2294921875,0.2216796875,0.236328125,torch.bfloat16
text_transformer.layers.10.attention_norm.weight,0.359375,0.35546875,0.318359375,0.322265625,torch.bfloat16
text_transformer.layers.11.attention.wq.weight,0.015869140625,0.01611328125,-0.0086669921875,-0.0162353515625,torch.bfloat16
text_transformer.layers.11.attention.wk.weight,0.006317138671875,0.0164794921875,-0.0011444091796875,-0.01007080078125,torch.bfloat16
text_transformer.layers.11.attention.wv.weight,0.006134033203125,0.00299072265625,-0.00933837890625,-0.014892578125,torch.bfloat16
text_transformer.layers.11.attention.wo.weight,-0.0177001953125,-0.001434326171875,0.006439208984375,-0.0242919921875,torch.bfloat16
text_transformer.layers.11.feed_forward.w1.weight,-0.044921875,-0.00946044921875,-3.552436828613281e-05,-0.00015354156494140625,torch.bfloat16
text_transformer.layers.11.feed_forward.w2.weight,-0.017822265625,0.044677734375,0.016357421875,0.000316619873046875,torch.bfloat16
text_transformer.layers.11.feed_forward.w3.weight,-0.010498046875,-0.0023193359375,-0.02734375,0.02685546875,torch.bfloat16
text_transformer.layers.11.ffn_norm.weight,0.25,0.236328125,0.232421875,0.244140625,torch.bfloat16
text_transformer.layers.11.attention_norm.weight,0.390625,0.388671875,0.35546875,0.365234375,torch.bfloat16
text_transformer.layers.12.attention.wq.weight,-0.004638671875,-0.0189208984375,0.00909423828125,0.0048828125,torch.bfloat16
text_transformer.layers.12.attention.wk.weight,0.01055908203125,-0.00469970703125,0.0003662109375,-0.00112152099609375,torch.bfloat16
text_transformer.layers.12.attention.wv.weight,0.005828857421875,0.004547119140625,0.005279541015625,0.0074462890625,torch.bfloat16
text_transformer.layers.12.attention.wo.weight,0.0279541015625,0.007232666015625,-0.001068115234375,-0.01141357421875,torch.bfloat16
text_transformer.layers.12.feed_forward.w1.weight,0.00787353515625,-0.02490234375,0.0091552734375,-0.0213623046875,torch.bfloat16
text_transformer.layers.12.feed_forward.w2.weight,0.003875732421875,-0.005645751953125,-0.031005859375,0.011962890625,torch.bfloat16
text_transformer.layers.12.feed_forward.w3.weight,0.0031280517578125,0.01904296875,0.006683349609375,0.016845703125,torch.bfloat16
text_transformer.layers.12.ffn_norm.weight,0.2578125,0.2431640625,0.236328125,0.25390625,torch.bfloat16
text_transformer.layers.12.attention_norm.weight,0.3984375,0.392578125,0.361328125,0.365234375,torch.bfloat16
text_transformer.layers.13.attention.wq.weight,-0.0029449462890625,-0.0096435546875,-0.0145263671875,0.034423828125,torch.bfloat16
text_transformer.layers.13.attention.wk.weight,0.0103759765625,0.0042724609375,-0.0024566650390625,0.012939453125,torch.bfloat16
text_transformer.layers.13.attention.wv.weight,0.0140380859375,0.002349853515625,-0.01348876953125,0.01953125,torch.bfloat16
text_transformer.layers.13.attention.wo.weight,-0.002349853515625,0.0004787445068359375,-0.00506591796875,-0.016357421875,torch.bfloat16
text_transformer.layers.13.feed_forward.w1.weight,0.0194091796875,0.00787353515625,-0.00909423828125,-0.00885009765625,torch.bfloat16
text_transformer.layers.13.feed_forward.w2.weight,-0.00640869140625,-0.0035400390625,-0.002166748046875,0.004791259765625,torch.bfloat16
text_transformer.layers.13.feed_forward.w3.weight,-0.0341796875,0.0228271484375,-0.00640869140625,-0.004669189453125,torch.bfloat16
text_transformer.layers.13.ffn_norm.weight,0.259765625,0.25,0.2431640625,0.26171875,torch.bfloat16
text_transformer.layers.13.attention_norm.weight,0.41015625,0.3984375,0.3671875,0.37890625,torch.bfloat16
text_transformer.layers.14.attention.wq.weight,-0.005584716796875,0.00128936767578125,0.01904296875,-0.00421142578125,torch.bfloat16
text_transformer.layers.14.attention.wk.weight,-0.010498046875,-0.0029754638671875,0.00970458984375,0.001953125,torch.bfloat16
text_transformer.layers.14.attention.wv.weight,0.00836181640625,0.007080078125,-0.039306640625,-0.009033203125,torch.bfloat16
text_transformer.layers.14.attention.wo.weight,-0.009765625,0.00653076171875,-0.02197265625,-0.007781982421875,torch.bfloat16
text_transformer.layers.14.feed_forward.w1.weight,-0.01434326171875,0.0096435546875,-0.00897216796875,0.004608154296875,torch.bfloat16
text_transformer.layers.14.feed_forward.w2.weight,0.00885009765625,0.02392578125,0.00604248046875,-0.009521484375,torch.bfloat16
text_transformer.layers.14.feed_forward.w3.weight,0.001434326171875,0.01177978515625,0.018310546875,0.0057373046875,torch.bfloat16
text_transformer.layers.14.ffn_norm.weight,0.271484375,0.259765625,0.259765625,0.27734375,torch.bfloat16
text_transformer.layers.14.attention_norm.weight,0.41015625,0.419921875,0.37109375,0.3828125,torch.bfloat16
text_transformer.layers.15.attention.wq.weight,-0.0084228515625,-0.0201416015625,-0.00439453125,0.00170135498046875,torch.bfloat16
text_transformer.layers.15.attention.wk.weight,0.0201416015625,-0.00665283203125,-0.00994873046875,0.038330078125,torch.bfloat16
text_transformer.layers.15.attention.wv.weight,0.00927734375,0.0003147125244140625,0.00482177734375,-0.005950927734375,torch.bfloat16
text_transformer.layers.15.attention.wo.weight,0.003021240234375,0.007568359375,-0.015625,-0.031494140625,torch.bfloat16
text_transformer.layers.15.feed_forward.w1.weight,-0.00909423828125,0.0281982421875,-0.015625,-0.010986328125,torch.bfloat16
text_transformer.layers.15.feed_forward.w2.weight,-0.00689697265625,-0.014892578125,-0.0279541015625,-0.010009765625,torch.bfloat16
text_transformer.layers.15.feed_forward.w3.weight,-0.01214599609375,-0.0115966796875,0.0247802734375,0.0002288818359375,torch.bfloat16
text_transformer.layers.15.ffn_norm.weight,0.28515625,0.271484375,0.26953125,0.287109375,torch.bfloat16
text_transformer.layers.15.attention_norm.weight,0.40234375,0.396484375,0.373046875,0.376953125,torch.bfloat16
text_transformer.layers.16.attention.wq.weight,0.0108642578125,0.0076904296875,-0.0206298828125,-0.02099609375,torch.bfloat16
text_transformer.layers.16.attention.wk.weight,-0.0162353515625,0.0206298828125,0.006378173828125,-0.0029449462890625,torch.bfloat16
text_transformer.layers.16.attention.wv.weight,-0.00933837890625,-0.0004711151123046875,-0.005035400390625,-0.0196533203125,torch.bfloat16
text_transformer.layers.16.attention.wo.weight,0.043701171875,-0.00018787384033203125,-0.0191650390625,-0.00604248046875,torch.bfloat16
text_transformer.layers.16.feed_forward.w1.weight,-0.018310546875,-0.0167236328125,-0.0240478515625,0.0277099609375,torch.bfloat16
text_transformer.layers.16.feed_forward.w2.weight,-0.017333984375,-0.0026092529296875,0.017822265625,0.0255126953125,torch.bfloat16
text_transformer.layers.16.feed_forward.w3.weight,-0.03466796875,0.0107421875,0.00262451171875,0.029296875,torch.bfloat16
text_transformer.layers.16.ffn_norm.weight,0.30078125,0.287109375,0.291015625,0.30078125,torch.bfloat16
text_transformer.layers.16.attention_norm.weight,0.40625,0.41015625,0.3828125,0.396484375,torch.bfloat16
text_transformer.layers.17.attention.wq.weight,-0.0172119140625,-0.01416015625,0.01397705078125,-0.00104522705078125,torch.bfloat16
text_transformer.layers.17.attention.wk.weight,-0.01336669921875,0.002349853515625,0.008056640625,0.004150390625,torch.bfloat16
text_transformer.layers.17.attention.wv.weight,-0.01202392578125,0.007537841796875,0.00592041015625,0.01904296875,torch.bfloat16
text_transformer.layers.17.attention.wo.weight,-0.0026092529296875,-0.006011962890625,0.006378173828125,-0.00927734375,torch.bfloat16
text_transformer.layers.17.feed_forward.w1.weight,-0.035888671875,0.023193359375,0.0179443359375,0.0203857421875,torch.bfloat16
text_transformer.layers.17.feed_forward.w2.weight,0.022705078125,-0.020263671875,0.00640869140625,0.028564453125,torch.bfloat16
text_transformer.layers.17.feed_forward.w3.weight,-0.0084228515625,-0.025146484375,-0.007049560546875,-0.0172119140625,torch.bfloat16
text_transformer.layers.17.ffn_norm.weight,0.318359375,0.30859375,0.30859375,0.322265625,torch.bfloat16
text_transformer.layers.17.attention_norm.weight,0.41796875,0.423828125,0.3984375,0.41015625,torch.bfloat16
text_transformer.layers.18.attention.wq.weight,0.00885009765625,0.005828857421875,0.0019989013671875,0.03173828125,torch.bfloat16
text_transformer.layers.18.attention.wk.weight,-0.01336669921875,0.0257568359375,-0.00823974609375,-0.02001953125,torch.bfloat16
text_transformer.layers.18.attention.wv.weight,-0.024658203125,0.0191650390625,-0.0191650390625,-0.00909423828125,torch.bfloat16
text_transformer.layers.18.attention.wo.weight,-0.017822265625,0.011474609375,-0.01080322265625,-0.01458740234375,torch.bfloat16
text_transformer.layers.18.feed_forward.w1.weight,0.01422119140625,-0.003936767578125,0.01177978515625,-0.0029754638671875,torch.bfloat16
text_transformer.layers.18.feed_forward.w2.weight,0.025390625,0.007171630859375,-0.03076171875,0.03466796875,torch.bfloat16
text_transformer.layers.18.feed_forward.w3.weight,0.011474609375,0.01055908203125,0.0322265625,0.019287109375,torch.bfloat16
text_transformer.layers.18.ffn_norm.weight,0.337890625,0.326171875,0.326171875,0.33984375,torch.bfloat16
text_transformer.layers.18.attention_norm.weight,0.4453125,0.44140625,0.421875,0.423828125,torch.bfloat16
text_transformer.layers.19.attention.wq.weight,0.0014190673828125,0.00738525390625,-0.0079345703125,-0.017822265625,torch.bfloat16
text_transformer.layers.19.attention.wk.weight,0.0191650390625,0.0115966796875,0.00106048583984375,-0.00701904296875,torch.bfloat16
text_transformer.layers.19.attention.wv.weight,0.003936767578125,-0.00439453125,-0.0025634765625,-0.004119873046875,torch.bfloat16
text_transformer.layers.19.attention.wo.weight,0.0213623046875,-0.05615234375,0.0235595703125,-0.01953125,torch.bfloat16
text_transformer.layers.19.feed_forward.w1.weight,-0.01226806640625,0.0032196044921875,0.00958251953125,0.0064697265625,torch.bfloat16
text_transformer.layers.19.feed_forward.w2.weight,-0.0050048828125,-0.0172119140625,0.00543212890625,-0.00069427490234375,torch.bfloat16
text_transformer.layers.19.feed_forward.w3.weight,0.000843048095703125,-0.00653076171875,0.00543212890625,0.0037994384765625,torch.bfloat16
text_transformer.layers.19.ffn_norm.weight,0.3515625,0.337890625,0.33984375,0.353515625,torch.bfloat16
text_transformer.layers.19.attention_norm.weight,0.447265625,0.453125,0.431640625,0.4296875,torch.bfloat16
text_transformer.layers.20.attention.wq.weight,0.00136566162109375,-0.0042724609375,0.01611328125,-0.01171875,torch.bfloat16
text_transformer.layers.20.attention.wk.weight,-0.0030059814453125,0.005828857421875,0.006195068359375,-0.01123046875,torch.bfloat16
text_transformer.layers.20.attention.wv.weight,-0.003631591796875,-0.01055908203125,0.01361083984375,0.002593994140625,torch.bfloat16
text_transformer.layers.20.attention.wo.weight,0.0068359375,0.003631591796875,0.0296630859375,-0.0062255859375,torch.bfloat16
text_transformer.layers.20.feed_forward.w1.weight,0.000518798828125,-0.0030975341796875,-0.021484375,0.0086669921875,torch.bfloat16
text_transformer.layers.20.feed_forward.w2.weight,-0.0027923583984375,0.025146484375,-0.0036773681640625,-0.00823974609375,torch.bfloat16
text_transformer.layers.20.feed_forward.w3.weight,-0.05810546875,-0.00130462646484375,0.000377655029296875,0.00506591796875,torch.bfloat16
text_transformer.layers.20.ffn_norm.weight,0.361328125,0.353515625,0.349609375,0.361328125,torch.bfloat16
text_transformer.layers.20.attention_norm.weight,0.447265625,0.4609375,0.431640625,0.431640625,torch.bfloat16
text_transformer.layers.21.attention.wq.weight,-0.0164794921875,-0.00469970703125,0.01708984375,0.01019287109375,torch.bfloat16
text_transformer.layers.21.attention.wk.weight,0.0067138671875,0.011474609375,0.004547119140625,0.014892578125,torch.bfloat16
text_transformer.layers.21.attention.wv.weight,0.00101470947265625,0.00836181640625,-0.003631591796875,-0.00958251953125,torch.bfloat16
text_transformer.layers.21.attention.wo.weight,-0.0133056640625,-0.00057220458984375,0.0115966796875,-0.004119873046875,torch.bfloat16
text_transformer.layers.21.feed_forward.w1.weight,-0.0022735595703125,-0.0208740234375,0.0120849609375,-0.0225830078125,torch.bfloat16
text_transformer.layers.21.feed_forward.w2.weight,0.0111083984375,0.0159912109375,-0.003662109375,0.0030670166015625,torch.bfloat16
text_transformer.layers.21.feed_forward.w3.weight,0.0240478515625,-0.0296630859375,-0.016845703125,-0.00101470947265625,torch.bfloat16
text_transformer.layers.21.ffn_norm.weight,0.37109375,0.365234375,0.361328125,0.380859375,torch.bfloat16
text_transformer.layers.21.attention_norm.weight,0.47265625,0.48046875,0.462890625,0.458984375,torch.bfloat16
text_transformer.layers.22.attention.wq.weight,-0.0213623046875,-0.01434326171875,-0.01019287109375,-0.020263671875,torch.bfloat16
text_transformer.layers.22.attention.wk.weight,-0.0189208984375,-0.0009918212890625,-0.0074462890625,-0.0025177001953125,torch.bfloat16
text_transformer.layers.22.attention.wv.weight,-0.01953125,0.00506591796875,-0.0026092529296875,0.0107421875,torch.bfloat16
text_transformer.layers.22.attention.wo.weight,0.0233154296875,0.0162353515625,-0.0201416015625,-0.0091552734375,torch.bfloat16
text_transformer.layers.22.feed_forward.w1.weight,-0.0185546875,-0.01531982421875,0.0257568359375,-0.021484375,torch.bfloat16
text_transformer.layers.22.feed_forward.w2.weight,0.0145263671875,-0.01165771484375,0.0125732421875,0.0113525390625,torch.bfloat16
text_transformer.layers.22.feed_forward.w3.weight,0.0302734375,0.0203857421875,0.0035552978515625,-0.01214599609375,torch.bfloat16
text_transformer.layers.22.ffn_norm.weight,0.380859375,0.37890625,0.380859375,0.388671875,torch.bfloat16
text_transformer.layers.22.attention_norm.weight,0.48046875,0.48046875,0.470703125,0.470703125,torch.bfloat16
text_transformer.layers.23.attention.wq.weight,0.00250244140625,-0.014892578125,0.00067138671875,0.0225830078125,torch.bfloat16
text_transformer.layers.23.attention.wk.weight,-0.001434326171875,0.004791259765625,0.00225830078125,0.006011962890625,torch.bfloat16
text_transformer.layers.23.attention.wv.weight,0.00408935546875,0.034912109375,-0.004241943359375,-0.0001087188720703125,torch.bfloat16
text_transformer.layers.23.attention.wo.weight,-0.00616455078125,-0.0050048828125,-0.0194091796875,0.01171875,torch.bfloat16
text_transformer.layers.23.feed_forward.w1.weight,-0.00872802734375,0.0274658203125,-0.0003833770751953125,-0.01153564453125,torch.bfloat16
text_transformer.layers.23.feed_forward.w2.weight,1.9788742065429688e-05,0.00897216796875,-0.0194091796875,0.0244140625,torch.bfloat16
text_transformer.layers.23.feed_forward.w3.weight,0.0294189453125,0.01239013671875,0.031982421875,-0.0245361328125,torch.bfloat16
text_transformer.layers.23.ffn_norm.weight,0.3984375,0.390625,0.390625,0.408203125,torch.bfloat16
text_transformer.layers.23.attention_norm.weight,0.50390625,0.515625,0.50390625,0.5,torch.bfloat16
text_transformer.layers.24.attention.wq.weight,0.0201416015625,-0.01434326171875,0.01171875,0.013427734375,torch.bfloat16
text_transformer.layers.24.attention.wk.weight,0.0225830078125,0.0019989013671875,-0.00909423828125,0.003997802734375,torch.bfloat16
text_transformer.layers.24.attention.wv.weight,0.0264892578125,-0.0196533203125,-0.00421142578125,-0.002349853515625,torch.bfloat16
text_transformer.layers.24.attention.wo.weight,-0.01068115234375,0.0166015625,0.0262451171875,-0.03857421875,torch.bfloat16
text_transformer.layers.24.feed_forward.w1.weight,-0.0299072265625,-0.013671875,0.01190185546875,-0.01226806640625,torch.bfloat16
text_transformer.layers.24.feed_forward.w2.weight,-0.00482177734375,-0.0126953125,-0.03271484375,0.0286865234375,torch.bfloat16
text_transformer.layers.24.feed_forward.w3.weight,0.0023345947265625,-0.0024871826171875,0.0216064453125,-0.00135040283203125,torch.bfloat16
text_transformer.layers.24.ffn_norm.weight,0.408203125,0.404296875,0.404296875,0.41015625,torch.bfloat16
text_transformer.layers.24.attention_norm.weight,0.490234375,0.515625,0.50390625,0.478515625,torch.bfloat16
