Name,Weight1,Weight2,Weight3,Weight4,Dtype
layers.8.attention.wq.weight,0.009033203125,-0.010986328125,-0.0260009765625,-0.0230712890625,torch.float16
layers.8.attention.wk.weight,-0.0076904296875,0.003814697265625,-0.005340576171875,0.0213623046875,torch.float16
layers.8.attention.wv.weight,-0.024169921875,-0.0142822265625,0.00439453125,-0.005859375,torch.float16
layers.8.attention.wo.weight,0.01177978515625,0.0135498046875,-0.0125732421875,0.01409912109375,torch.float16
layers.8.attention.kv_cache.k_cache,0.0,0.0,0.0,0.0,torch.float16
layers.8.attention.kv_cache.v_cache,0.0,0.0,0.0,0.0,torch.float16
layers.8.feed_forward.w1.weight,0.01025390625,0.002166748046875,-0.039794921875,0.033203125,torch.float16
layers.8.feed_forward.w2.weight,-0.01080322265625,-0.0054931640625,0.01953125,0.00089263916015625,torch.float16
layers.8.feed_forward.w3.weight,-0.00921630859375,0.017578125,-0.0155029296875,-0.004425048828125,torch.float16
layers.8.ffn_norm.weight,0.2353515625,0.220703125,0.212890625,0.2216796875,torch.float16
layers.8.attention_norm.weight,0.328125,0.33984375,0.328125,0.32421875,torch.float16
layers.9.attention.wq.weight,-0.01806640625,0.0034027099609375,0.01519775390625,0.0111083984375,torch.float16
layers.9.attention.wk.weight,-0.03466796875,0.010986328125,-0.01470947265625,0.00970458984375,torch.float16
layers.9.attention.wv.weight,-0.004241943359375,0.00946044921875,-0.000392913818359375,0.007537841796875,torch.float16
layers.9.attention.wo.weight,0.00970458984375,0.010986328125,0.004638671875,-0.026123046875,torch.float16
layers.9.attention.kv_cache.k_cache,0.0,0.0,0.0,0.0,torch.float16
layers.9.attention.kv_cache.v_cache,0.0,0.0,0.0,0.0,torch.float16
layers.9.feed_forward.w1.weight,-0.007049560546875,0.02734375,-0.005401611328125,0.006927490234375,torch.float16
layers.9.feed_forward.w2.weight,-0.00531005859375,0.023681640625,-0.04345703125,-0.010009765625,torch.float16
layers.9.feed_forward.w3.weight,-0.01263427734375,0.010009765625,0.0123291015625,0.0034332275390625,torch.float16
layers.9.ffn_norm.weight,0.240234375,0.23046875,0.2197265625,0.228515625,torch.float16
layers.9.attention_norm.weight,0.349609375,0.353515625,0.3203125,0.32421875,torch.float16
layers.10.attention.wq.weight,-0.00121307373046875,0.00653076171875,-0.000835418701171875,-0.00069427490234375,torch.float16
layers.10.attention.wk.weight,-0.0203857421875,0.01177978515625,-0.00408935546875,0.00714111328125,torch.float16
layers.10.attention.wv.weight,-0.040283203125,0.0030364990234375,-0.0067138671875,0.0169677734375,torch.float16
layers.10.attention.wo.weight,-0.0018463134765625,0.002166748046875,-0.0296630859375,0.031494140625,torch.float16
layers.10.attention.kv_cache.k_cache,0.0,0.0,0.0,0.0,torch.float16
layers.10.attention.kv_cache.v_cache,0.0,0.0,0.0,0.0,torch.float16
layers.10.feed_forward.w1.weight,-0.031982421875,-0.0390625,-0.0277099609375,0.005340576171875,torch.float16
layers.10.feed_forward.w2.weight,-0.010498046875,-0.027587890625,-0.0042724609375,0.0322265625,torch.float16
layers.10.feed_forward.w3.weight,-0.04248046875,-0.006011962890625,-0.038330078125,-0.01190185546875,torch.float16
layers.10.ffn_norm.weight,0.2451171875,0.2294921875,0.2216796875,0.236328125,torch.float16
layers.10.attention_norm.weight,0.359375,0.35546875,0.318359375,0.322265625,torch.float16
layers.11.attention.wq.weight,0.015869140625,0.01611328125,-0.0086669921875,-0.0162353515625,torch.float16
layers.11.attention.wk.weight,0.006317138671875,0.0164794921875,-0.0011444091796875,-0.01007080078125,torch.float16
layers.11.attention.wv.weight,0.006134033203125,0.00299072265625,-0.00933837890625,-0.014892578125,torch.float16
layers.11.attention.wo.weight,-0.0177001953125,-0.001434326171875,0.006439208984375,-0.0242919921875,torch.float16
layers.11.attention.kv_cache.k_cache,0.0,0.0,0.0,0.0,torch.float16
layers.11.attention.kv_cache.v_cache,0.0,0.0,0.0,0.0,torch.float16
layers.11.feed_forward.w1.weight,-0.044921875,-0.00946044921875,-3.552436828613281e-05,-0.00015354156494140625,torch.float16
layers.11.feed_forward.w2.weight,-0.017822265625,0.044677734375,0.016357421875,0.000316619873046875,torch.float16
layers.11.feed_forward.w3.weight,-0.010498046875,-0.0023193359375,-0.02734375,0.02685546875,torch.float16
layers.11.ffn_norm.weight,0.25,0.236328125,0.232421875,0.244140625,torch.float16
layers.11.attention_norm.weight,0.390625,0.388671875,0.35546875,0.365234375,torch.float16
layers.12.attention.wq.weight,-0.004638671875,-0.0189208984375,0.00909423828125,0.0048828125,torch.float16
layers.12.attention.wk.weight,0.01055908203125,-0.00469970703125,0.0003662109375,-0.00112152099609375,torch.float16
layers.12.attention.wv.weight,0.005828857421875,0.004547119140625,0.005279541015625,0.0074462890625,torch.float16
layers.12.attention.wo.weight,0.0279541015625,0.007232666015625,-0.001068115234375,-0.01141357421875,torch.float16
layers.12.attention.kv_cache.k_cache,0.0,0.0,0.0,0.0,torch.float16
layers.12.attention.kv_cache.v_cache,0.0,0.0,0.0,0.0,torch.float16
layers.12.feed_forward.w1.weight,0.00787353515625,-0.02490234375,0.0091552734375,-0.0213623046875,torch.float16
layers.12.feed_forward.w2.weight,0.003875732421875,-0.005645751953125,-0.031005859375,0.011962890625,torch.float16
layers.12.feed_forward.w3.weight,0.0031280517578125,0.01904296875,0.006683349609375,0.016845703125,torch.float16
layers.12.ffn_norm.weight,0.2578125,0.2431640625,0.236328125,0.25390625,torch.float16
layers.12.attention_norm.weight,0.3984375,0.392578125,0.361328125,0.365234375,torch.float16
layers.13.attention.wq.weight,-0.0029449462890625,-0.0096435546875,-0.0145263671875,0.034423828125,torch.float16
layers.13.attention.wk.weight,0.0103759765625,0.0042724609375,-0.0024566650390625,0.012939453125,torch.float16
layers.13.attention.wv.weight,0.0140380859375,0.002349853515625,-0.01348876953125,0.01953125,torch.float16
layers.13.attention.wo.weight,-0.002349853515625,0.0004787445068359375,-0.00506591796875,-0.016357421875,torch.float16
layers.13.attention.kv_cache.k_cache,0.0,0.0,0.0,0.0,torch.float16
layers.13.attention.kv_cache.v_cache,0.0,0.0,0.0,0.0,torch.float16
layers.13.feed_forward.w1.weight,0.0194091796875,0.00787353515625,-0.00909423828125,-0.00885009765625,torch.float16
layers.13.feed_forward.w2.weight,-0.00640869140625,-0.0035400390625,-0.002166748046875,0.004791259765625,torch.float16
layers.13.feed_forward.w3.weight,-0.0341796875,0.0228271484375,-0.00640869140625,-0.004669189453125,torch.float16
layers.13.ffn_norm.weight,0.259765625,0.25,0.2431640625,0.26171875,torch.float16
layers.13.attention_norm.weight,0.41015625,0.3984375,0.3671875,0.37890625,torch.float16
layers.14.attention.wq.weight,-0.005584716796875,0.00128936767578125,0.01904296875,-0.00421142578125,torch.float16
layers.14.attention.wk.weight,-0.010498046875,-0.0029754638671875,0.00970458984375,0.001953125,torch.float16
layers.14.attention.wv.weight,0.00836181640625,0.007080078125,-0.039306640625,-0.009033203125,torch.float16
layers.14.attention.wo.weight,-0.009765625,0.00653076171875,-0.02197265625,-0.007781982421875,torch.float16
layers.14.attention.kv_cache.k_cache,0.0,0.0,0.0,0.0,torch.float16
layers.14.attention.kv_cache.v_cache,0.0,0.0,0.0,0.0,torch.float16
layers.14.feed_forward.w1.weight,-0.01434326171875,0.0096435546875,-0.00897216796875,0.004608154296875,torch.float16
layers.14.feed_forward.w2.weight,0.00885009765625,0.02392578125,0.00604248046875,-0.009521484375,torch.float16
layers.14.feed_forward.w3.weight,0.001434326171875,0.01177978515625,0.018310546875,0.0057373046875,torch.float16
layers.14.ffn_norm.weight,0.271484375,0.259765625,0.259765625,0.27734375,torch.float16
layers.14.attention_norm.weight,0.41015625,0.419921875,0.37109375,0.3828125,torch.float16
layers.15.attention.wq.weight,-0.0084228515625,-0.0201416015625,-0.00439453125,0.00170135498046875,torch.float16
layers.15.attention.wk.weight,0.0201416015625,-0.00665283203125,-0.00994873046875,0.038330078125,torch.float16
layers.15.attention.wv.weight,0.00927734375,0.0003147125244140625,0.00482177734375,-0.005950927734375,torch.float16
layers.15.attention.wo.weight,0.003021240234375,0.007568359375,-0.015625,-0.031494140625,torch.float16
layers.15.attention.kv_cache.k_cache,0.0,0.0,0.0,0.0,torch.float16
layers.15.attention.kv_cache.v_cache,0.0,0.0,0.0,0.0,torch.float16
layers.15.feed_forward.w1.weight,-0.00909423828125,0.0281982421875,-0.015625,-0.010986328125,torch.float16
layers.15.feed_forward.w2.weight,-0.00689697265625,-0.014892578125,-0.0279541015625,-0.010009765625,torch.float16
layers.15.feed_forward.w3.weight,-0.01214599609375,-0.0115966796875,0.0247802734375,0.0002288818359375,torch.float16
layers.15.ffn_norm.weight,0.28515625,0.271484375,0.26953125,0.287109375,torch.float16
layers.15.attention_norm.weight,0.40234375,0.396484375,0.373046875,0.376953125,torch.float16
